Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Yaban gülü,Ümit Utku,6.2,6,"
Drama, Romance            ",(1962)
"Ya ben, ya o!",Aydin Arakon,6.8,6,"
Drama, Romance            ",(1961)
Sahane kadin,Nevzat Pesen,5.7,6,"
Drama, Romance            ",(1961)
Bir yaz yagmuru,Orhan Elmas,6.5,6,"
Drama, Romance            ",(1961)
Yesil köskün lambasi,Nejat Saydam,5.2,6,"
Drama, Romance            ",(1960)
Satin alinan adam,Arsevir Alyanak,5.3,6,"
Romance            ",(1960)
Mahallenin sevgilisi,Memduh Ün,5.3,6,"
Drama, Romance            ",(1960)
Yayla kartali,Ülkü Erakalin,6.8,6,"
Drama, Romance            ",(1968)
Son hatira,Ertem Göreç,5.2,6,"
Drama, Romance            ",(1968)
Askin gözyaslari,Nejat Saydam,2.2,6,"
Drama, Romance            ",(1959)
Erikler çiçek açti,Nuri Ergün,7.5,6,"
Drama, Romance            ",(1968)
Duvakli göl,Sadan Kamil,4.8,6,"
Drama, Romance            ",(1958)
Izdirap sarkisi,Orhan Dilmen,7.2,6,"
Drama, Romance            ",(1955)
Ankara ekspresi,Aydin Arakon,5.0,6,"
Drama, Romance, War            ",(1952)
Aci sevda,Aykut Düz,1.8,6,"
Drama, Romance            ",(1972)
Akdeniz korsanlari,Kadri Ögelman,3.8,6,"
Adventure, Romance            ",(1950)
Bardaktaki adam,Orhan Elmas,5.3,6,"
Romance, Crime, Drama            ",(1962)
Daglari bekliyen kiz,Atif Yilmaz,7.0,6,"
Adventure, Drama, Romance            ",(1955)
Yasarken Ölmek,Yücel Uçanoglu,3.4,5,"
Drama, Romance            ",(1988)
Sevgili hocam,Hulki Saner,3.6,5,"
Comedy, Romance            ",(1973)
Vahsi arzu,Yavuz Figenli,3.6,5,"
Romance            ",(1972)
Balayi,Nazmi Özer,2.8,5,"
Romance            ",(1984)
Hayat köprüsü,Ümit Efekan,6.2,5,"
Drama, Romance            ",(1986)
Anilar,Samim Utku,5.8,5,"
Drama, Music, Romance            ",(1989)
Evlen de gör,Aram Gülyüz,3.6,5,"
Adventure, Romance            ",(1975)
Hosçakal,Faruk Turgut,4.4,5,"
Drama, Romance            ",(1989)
Avare,Remzi Jöntürk,6.8,5,"
Drama, Romance            ",(1978)
Kivilcim,Aykut Düz,5.0,5,"
Drama, Romance            ",(1993)
Tamam mi devam mi?,Sirri Gültekin,4.6,5,"
Adventure, Romance            ",(1975)
Bir yabanci,Artun Yeres,2.8,5,"
Adventure, Romance            ",(1991)
Ölesiye sevmek,Sami Güçlü,2.0,5,"
Romance            ",(1987)
Kalbimdeki düsman,Ümit Efekan,3.4,5,"
Adventure, Drama, Romance            ",(1987)
Arzu ile Kamber,Mehmet Bozkus,5.4,5,"
Romance            ",(1973)
Sara,Orhan Oguz,4.6,5,"
Drama, Romance            ",(1999)
Çarsambayi sel aldi,Mehmet Aslan,7.0,5,"
Drama, Romance            ",(1970)
Kardes kavgasi,Türker Inanoglu,5.8,5,"
Romance, Drama            ",(1967)
Hirsiz prenses,Nevzat Pesen,3.4,5,"
Romance            ",(1967)
Nuh'un gemisi,Duygu Sagiroglu,4.4,5,"
Romance            ",(1966)
Askin gözyaslari,Zafer Davutoglu,6.4,5,"
Drama, Romance            ",(1966)
Allahaismarladik,Nejat Saydam,3.4,5,"
Drama, Romance, War            ",(1966)
Tatli sert,Arsevir Alyanak,5.2,5,"
Comedy, Romance            ",(1963)
Çifte nikah,Hulki Saner,4.4,5,"
Romance            ",(1962)
Bosver doktor,Faruk Kenç,5.8,5,"
Romance            ",(1962)
Aska kinim var,Semih Evin,5.6,5,"
Romance            ",(1962)
Kadin asla unutmaz,Asaf Tengiz,3.6,5,"
Drama, Romance            ",(1961)
Ask hirsizi,Hüseyin Peyda,5.4,5,"
Drama, Romance            ",(I) (1960)
Yalan yillar,Nejat Saydam,6.2,5,"
Drama, Romance            ",(1968)
Doksan dokuz Mustafa,Sami Ayanoglu,5.6,5,"
Romance            ",(1958)
Kahpenin aski,Muzaffer Aslan,5.2,5,"
Drama, Romance            ",(1957)
Aci günler,Mümtaz Alpaslan,3.8,5,"
Drama, Romance            ",(1957)
Gönülden yaralilar,Seyfi Havaeri,7.2,5,"
Adventure, Drama, Romance            ",(1949)
Efsuncu baba,Aydin Arakon,3.4,5,"
Adventure, Comedy, Romance            ",(1949)
Disi kurt,Lütfi Akad,5.2,5,"
Drama, Romance            ",(1963)
Sevmekten korkuyorum,Nejat Saydam,5.4,5,"
Drama, Romance            ",(1968)
Funda,Mehmet Dinler,4.2,5,"
Drama, Romance            ",(1958)
Route 66,Sinan Yalvac, , ,"
Adventure, Mystery, Romance            ",(III)
Sari Necmiye,Yilmaz Atadeniz, , ,"
Drama, Romance            ",(1975)
Yalvaris,Yilmaz Atadeniz, , ,"
Adventure, Drama, Romance            ",(1987)
Acilar,Yilmaz Atadeniz, , ,"
Adventure, Drama, Romance            ",(1988)
Donanmanin gülü,Yilmaz Atadeniz, , ,"
Comedy, Romance            ",(1987)
Bekarliga Feda,Ali Dogancay, , ,"
Comedy, Romance            ",(I) (2019)
Sevgili Halam,Nuri Ergün, , ,"
Comedy, Romance            ",(1975)
Oy Emine,Nuri Ergün, , ,"
Romance            ",(1975)
Saymadim Kaç Yil Oldu,Nuri Ergün, , ,"
Romance            ",(1975)
Sabuha,Güngör Bayrak, , ,"
Drama, Romance            ",(1978)
Kurban,Semih Evin, , ,"
Drama, Romance            ",(1973)
Birlikte Ölecegiz,Hakki Kurtulus, , ,"
Romance            ",
Ayse Kiz,Semih Evin, , ,"
Drama, Romance            ",(1960)
Ferhat ile Sirin,Murat Kuscu, , ,"
Drama, Romance            ",(2019)
Hayirsiz evlat,Kemal Kan, , ,"
Adventure, Drama, Romance            ",(1976)
Ceylan,Oksal Pekmezoglu, , ,"
Drama, Romance            ",(1978)
Seref yumrugu,Remzi Jöntürk, , ,"
Adventure, Romance            ",(1977)
Cesur yabanci,Feridun Kete, , ,"
Adventure, Romance            ",(1977)
Olesiye Sevmek,Nazmi Özer, , ,"
Drama, Romance            ",(1976)
Portakal,Nazmi Özer, , ,"
Comedy, Romance            ",(1976)
Elif ile Seydo,Remzi Jöntürk, , ,"
History, Romance            ",(1972)
Sahipsiz kalpler,Oguz Gözen, , ,"
Drama, Romance            ",(1992)
Çile dünyasi,Oguz Gözen, , ,"
Music, Romance            ",(1983)
Dönme sevgilim,Ertem Göreç, , ,"
Action, Drama, Romance            ",(1985)
Satmisim anasini,Ülkü Erakalin, , ,"
Comedy, Drama, Romance            ",(1985)
Ayrilik hasreti,Aykut Düz, , ,"
Adventure, Romance            ",(1986)
Baba yüregi,Nurettin Irisen, , ,"
Drama, Romance            ",(1987)
Kanli takip,Yusuf Tasar, , ,"
Adventure, Romance            ",(1988)
Ceylan,Oksal Pekmezoglu, , ,"
Drama, Romance            ",(1989)
Perisandi gördügümde,Oguz Gözen, , ,"
Drama, Romance            ",(1986)
Bu ne sevgi,Cevat Okçugil, , ,"
Drama, Romance            ",(1985)
Garipler de sever,Kemal Kan, , ,"
Drama, Romance            ",(1986)
Vahsi Ask,Nazmi Özer, , ,"
Drama, Romance            ",(1972)
Yari yol,Mehmet Ali Gündogdu, , ,"
Action, Drama, Romance            ",
A Turkish Girl in Germany,Engin Çaglar, , ,"
Drama, Romance            ",(1974)
Dolasik,Hidayet Pelit, , ,"
Drama, Romance            ",(1979)
AIDS,Eser Zorlu, , ,"
Drama, Romance            ",(1985)
Sevginin bedeli,Temel Gürsu, , ,"
Romance            ",(1984)
Arkadasim ve ben,Kartal Tibet, , ,"
Drama, Romance            ",(1989)
Muallim,Yilmaz Atadeniz, , ,"
Romance            ",(1986)
Kul kuldan beter,Yilmaz Atadeniz, , ,"
Adventure, Drama, Romance            ",(1985)
Canim,Engin Temizer, , ,"
Romance            ",(1989)
Sevdigimi biliyorsun,Alev Akakar, , ,"
Romance            ",(1988)
Bebek yüzlü,Avni Kütükoglu, , ,"
Drama, Romance            ",(1988)
Ates gibi: Deniz II,Aykut Düz, , ,"
Adventure, Drama, Romance            ",(1988)
Arzu,Temel Gürsu, , ,"
Drama, Romance            ",(1976)
Askin ilk yarisi,Hüseyin Karakas, , ,"
Adventure, Drama, Romance            ",(1987)
Temas,Temel Gürsu, , ,"
Adventure, Drama, Romance            ",(1987)
Kadin severse,Mehmet Güçlü, , ,"
Drama, Romance            ",(1994)
Askin dansi,Sami Güçlü, , ,"
Drama, Romance            ",(2007)
Istek,Savas Esici, , ,"
Adventure, Romance            ",(1978)
Bir Ask Hikayesi,Cemal San, , ,"
Drama, Romance            ",(2004)
Ask dönemeci,Çetin Inanç, , ,"
Comedy, Drama, Romance            ",(1977)
Sabir ey gönül,Cevat Okçugil, , ,"
Drama, Music, Romance            ",(1985)
Atesli dilber,Ülkü Erakalin, , ,"
Drama, Romance            ",(1979)
Bahriyeli Kemal,Çetin Inanç, , ,"
Drama, Romance            ",(1974)
Fistiklar,Nuri Ergün, , ,"
Comedy, Crime, Romance            ",(1975)
Lekeli kadin,Ülkü Erakalin, , ,"
Drama, Romance            ",(1979)
Helâl sana Recep Abi,Semih Servidal, , ,"
Drama, Romance            ",(1979)
Olmadi bastan,Kemal Kan, , ,"
Comedy, Romance            ",(1978)
O kadinlardan biri,Ülkü Erakalin, , ,"
Drama, Romance            ",(1985)
O kadinlardan biri,Alev Akakar, , ,"
Drama, Romance            ",(1979)
Zor oyunu bozar,Çetin Inanç, , ,"
Adventure, Romance            ",(1978)
Kiz meselesi,Ömer Ugur, , ,"
Comedy, Romance            ",
Elim Sende,Banu Kaptanogullari, , ,"
Romance            ",(2018)
Seker Dükkani,Ahmet Ziya Sekendiz, , ,"
Musical, Romance            ",
Uçari,Serdar Pehlivanoglu, , ,"
Action, Comedy, Romance            ",
4 kafadar,Burak Çelik, , ,"
Adventure, Comedy, Romance            ",(2018)
Tarif, , , ,"
Drama, Romance            ",
Tahir Ile Zühre,Mehmet Bozkus, , ,"
Romance            ",(1973)
Kara Duvak,Mehmet Bozkus, , ,"
Drama, Romance            ",(1972)
Kaçak Sarkici,Mehmet Aslan, , ,"
Drama, Romance            ",(1985)
Esref,Mehmet Aslan, , ,"
Drama, Romance            ",(1978)
Yarinlar Kimin,Mehmet Aslan, , ,"
Drama, Romance            ",(1975)
Yabanci,Yavuz Figenli, , ,"
Drama, Romance            ",(1988)
Veda Türküsü,Yavuz Figenli, , ,"
Drama, Romance            ",(1986)
Aglama,Yavuz Figenli, , ,"
Drama, Romance            ",(II) (1986)
Umudun Kiyisinda,Haydar Isik, , ,"
Drama, Romance            ",(2017)
Sirvan ile Nazli,Yavuz Figenli, , ,"
Drama, Romance            ",(1973)
Kadinim,Temel Gürsu, , ,"
Comedy, Romance            ",(1975)
Piyangocu Kiz,Sirri Gültekin, , ,"
Comedy, Romance            ",(1986)
Ah Nerede Vah Nerede,Sirri Gültekin, , ,"
Comedy, Romance            ",(1975)
Dam Üstüne Çul Serer,Sirri Gültekin, , ,"
Comedy, Romance            ",(1975)
Öfkenin Bedeli,Sirri Gültekin, , ,"
Drama, Romance            ",(1975)
Sonbahar aski,Sami Güçlü, , ,"
Romance            ",(1993)
Taçsiz Kraliçe,Orhan Elmas, , ,"
Drama, Romance            ",(1984)
Kadin Bir Defa Sever,Orhan Elmas, , ,"
Drama, Romance            ",(1984)
Askin Gözyasi,Orhan Elmas, , ,"
Drama, Romance            ",(1979)
Divane,Orhan Elmas, , ,"
Drama, Romance            ",(1979)
Kara Çadirin Kizi Zeynep,Orhan Elmas, , ,"
Drama, Romance            ",(1979)
Dertli Pinar,Orhan Elmas, , ,"
Drama, Romance            ",(1979)
Bitmeyen Sarki,Orhan Elmas, , ,"
Drama, Romance            ",(1976)
Içimdeki Alev,Orhan Elmas, , ,"
Drama, Romance            ",(1966)
Firtina Kusu,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1992)
Akdeniz Günesi,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1990)
Ask Üçgeni,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1990)
Bir Içim Su,Yücel Uçanoglu, , ,"
Romance            ",(1990)
Ayaz Geceler,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1989)
Suçumuz Kadin Olmak,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1989)
Buzdan Mutluluk,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1989)
Kumar,Yücel Uçanoglu, , ,"
Crime, Drama, Romance            ",(1988)
Ferman,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1988)
Beyaz Yaz,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1987)
Erkek Milleti,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1987)
Umutsuzlar,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1986)
Unutamadim,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1985)
Vazgeçtim Senden,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1985)
Sensiz Yasayamam,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1986)
Kader,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1984)
Uç Güzel Güvercinim,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1984)
Sarisin mi esmer mi,Kadir Akgün, , ,"
Romance            ",(1989)
Dul kadinlar,Kadir Akgün, , ,"
Drama, Romance            ",(1990)
Hirsiz,Zafer Par, , ,"
Adventure, Romance            ",(1986)
Cennetin kapisi,Fikret Hakan, , ,"
Drama, Romance            ",(1973)
Deli kiz,Nejat Okçugil, , ,"
Comedy, Romance            ",(1975)
Bahti Karali Yarim,Mehmet Bozkus, , ,"
Romance            ",(1975)
Gerçek,Temel Gürsu, , ,"
Crime, Romance, Thriller            ",(1974)
Dertli,Ertem Göreç, , ,"
Romance            ",(1974)
Kiz babasi,Hulki Saner, , ,"
Comedy, Romance            ",(1986)
Tophaneli Ahmet: Bir ask hikayesi,Sirri Gültekin, , ,"
Adventure, Drama, Romance            ",(1971)
Hüzün çemberi,Ünal Küpeli, , ,"
Drama, Romance            ",(1988)
Gece dansi tutsaklari,Mahinur Ergun, , ,"
Adventure, Romance            ",(1988)
Bir ask bin günah,Orhan Elmas, , ,"
Adventure, Drama, Romance            ",(1989)
Deli gibi sevdim,Tanju Gürsu, , ,"
Drama, Romance            ",(1976)
Tasra kizi,Orhan Elmas, , ,"
Drama, Romance            ",(1977)
Ask salincagi,Fikret Tinaz, , ,"
Adventure, Drama, Romance            ",(1983)
Sevgili bebeklerim,Oksal Pekmezoglu, , ,"
Comedy, Romance            ",(1987)
Severek öldüler,Yücel Uçanoglu, , ,"
Adventure, Drama, Romance            ",(1987)
Belki yarin,Savas Esici, , ,"
Romance            ",(1988)
Insanlik Olmedikçe,Seyfi Havaeri, , ,"
Drama, Romance            ",(1973)
Basa Gelen Çekilir,Seyfi Havaeri, , ,"
Drama, Romance            ",(1960)
Dert Duragi,Nuri Akinci, , ,"
Drama, Romance            ",(1979)
Bunalim,Nuri Akinci, , ,"
Drama, Romance            ",(1975)
Huma Kusu,Nuri Akinci, , ,"
Drama, Romance            ",(1975)
Derya Gülü,Nuri Akinci, , ,"
Romance            ",(1973)
Umutlarin ötesi,Samim Utku, , ,"
Drama, Romance            ",(1988)
Kader çikmazi,Temel Gürsu, , ,"
Drama, Romance            ",(1984)
Yangin,Orhan Elmas, , ,"
Drama, Romance            ",(1984)
Aptal asik,Yücel Uçanoglu, , ,"
Comedy, Romance            ",(1988)
Sevmek ve ölmek zamani,Aram Gülyüz, , ,"
Adventure, Drama, Romance            ",(1989)
Kadin Çapkin Olunca,Aram Gülyüz, , ,"
Romance            ",(1976)
Ye Kürküm Ye,Aram Gülyüz, , ,"
Adventure, Drama, Romance            ",(1975)
Günesten de sicak,Müjdat Saylav, , ,"
Adventure, Romance, Thriller            ",(1986)
Babam ve ben,Avni Kütükoglu, , ,"
Adventure, Romance            ",(1988)
Veda,Cüneyt Arkin, , ,"
Romance            ",(1986)
Rumuz Sev Beni,Erdogan Tokatli, , ,"
Comedy, Romance            ",(1993)
Kir Çiçegi,Mehmet Dinler, , ,"
Drama, Romance            ",(1974)
Tokat,Ümit Efekan, , ,"
Drama, Romance            ",(1978)
Kara Bahtim Kem Talihim,Muharrem Gürses, , ,"
Drama, Romance            ",(1984)
Yörük Aski,Muharrem Gürses, , ,"
Drama, Romance            ",(1960)
Kir Çiçegi,Artun Yeres, , ,"
Drama, Romance            ",(1985)
Evlat Acisi,Hüsnü Cantürk, , ,"
Crime, Drama, Romance            ",(1974)
Erkekler De Aglar,Baran Seyhan, , ,"
Romance            ",
Angels' Shepherd,Cansel Elcin, , ,"
Drama, Romance            ",(2015)
Ask mahkumlari,Mehmet Aslan, , ,"
Drama, Romance            ",(1977)
Deniz Kum Gunes ve Ask,Omer Sarikaya, , ,"
Adventure, Comedy, Romance            ",
Sicak geceler,Orhan Elmas, , ,"
Drama, Romance            ",(1986)
Ask gecesi,Naki Yurter, , ,"
Romance            ",(1979)
Kara kisrak,Yücel Uçanoglu, , ,"
Romance            ",(1979)
Yalniz kalp,Yücel Uçanoglu, , ,"
Romance            ",(1978)
Kadinlar kogusu,Ülkü Erakalin, , ,"
Drama, Romance            ",(1978)
Seni seviyorum,Orhan Elmas, , ,"
Romance            ",(1987)
Yalan,Çetin Inanç, , ,"
Crime, Romance            ",(1976)
Sen benimsin,Naki Yurter, , ,"
Romance            ",(1979)
Sevda rüzgari,Aram Gülyüz, , ,"
Drama, Romance            ",(1986)
Candan sevmeli,Zafer Par, , ,"
Drama, Romance            ",(1985)
The Boy on the Bridge,Selcen Yilmazoglu Lombardi, , ,"
Adventure, Drama, Romance            ",
Al dudaklim,Nazmi Özer, , ,"
Romance            ",(1986)
Leyla,Iskender Cagdas, , ,"
Romance            ",(II) (2012)
Kaderim kanla yazildi,Nazmi Özer, , ,"
Crime, Drama, Romance            ",(1973)
Dolandirici asiklar,Safa Önal, , ,"
Comedy, Romance            ",(1976)
Çirilçiplak,Oksal Pekmezoglu, , ,"
Drama, Romance            ",(1977)
Kozali gelin,Tunç Basaran, , ,"
Drama, Romance            ",(1972)
Perisan,Mehmet Dinler, , ,"
Romance            ",(1976)
Biraz nese biraz keder,Remzi Jöntürk, , ,"
Drama, Romance            ",(1986)
Kin,Osman F. Seden, , ,"
Drama, Romance            ",(1963)
Bir ask masali,Artun Yeres, , ,"
Drama, Romance            ",(1990)
Tuzsuz Deli Bekir,Yilmaz Atadeniz, , ,"
Adventure, Romance            ",(1972)
Sevmek neye yarar,Yilmaz Atadeniz, , ,"
Adventure, Romance            ",(1986)
Gençlik Yillari,Artun Yeres, , ,"
Drama, Romance            ",(1987)
Garp,Emre Mirza, , ,"
Drama, Mystery, Romance            ",
Yikilan yuva/Evlat,Yavuz Figenli, , ,"
Drama, Romance            ",(1987)
Zirve,Samim Utku, , ,"
Romance            ",(1987)
Nazli ile Emir,Orhan Elmas, , ,"
Drama, Romance            ",(1988)
Bir Garip Adam,Mehmet Aslan, , ,"
Crime, Drama, Romance            ",(1972)
Yazgi,Ülkü Erakalin, , ,"
Drama, Romance            ",(1976)
Garip,Çetin Inanç, , ,"
Drama, Romance            ",(1977)
Misafir,Ugur Duru, , ,"
Romance            ",(1990)
Gurbetçiler dönüyor,Çetin Inanç, , ,"
Drama, Romance            ",(1976)
Söyleyin anam aglamasin,Çetin Inanç, , ,"
Drama, Music, Romance            ",(1976)
Akdeniz kartali,Çetin Inanç, , ,"
Adventure, Crime, Romance            ",(1977)
Kader bu (Avare),Çetin Inanç, , ,"
Drama, Romance            ",(1976)
Cezani çekeceksin,Çetin Inanç, , ,"
Adventure, Romance            ",(1976)
Karalarin Ali,Çetin Inanç, , ,"
Adventure, Romance            ",(1974)
Alev gibi bir kiz,Hasan Kazankaya, , ,"
Romance            ",(1990)
Silemezler Gönlümden,Ülkü Erakalin, , ,"
Drama, Romance            ",(1974)
Çoban,Ülkü Erakalin, , ,"
Drama, Romance            ",(1974)
Elbet Bir Gün Bulusacagiz,Ülkü Erakalin, , ,"
Drama, Romance            ",(1973)
Kahpe,Ülkü Erakalin, , ,"
Drama, Romance            ",(1973)
Nasipse Olur,Selahattin Sancakli, , ,"
Comedy, Romance            ",(2019)
Ask Tesadüfleri Sever 2,Ipek Sorak, , ,"
Romance            ",(2020)
Çileli damat,Arif Erkus, , ,"
Drama, Music, Romance            ",(1985)
Sevsen Ne Olurdu,Hulki Saner, , ,"
Drama, Romance            ",(1987)
Fiyakali Eniste,Ertem Göreç, , ,"
Drama, Romance            ",(1986)
Ölüm Dönemeci,Ertem Göreç, , ,"
Drama, Romance            ",(1972)
Kader postasi,Çigdem Bozali, , ,"
Drama, Romance            ",(2019)
Civan Ali,Nuri Akinci, , ,"
Drama, Romance            ",(1970)
Her yer karanlik,Ahmet Hossöyler, , ,"
Romance            ",(1987)
Çile tarlasi,Remzi Jöntürk, , ,"
Romance            ",(1980)
Çayda çira,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1982)
Sabirli kullar,Orhan Elmas, , ,"
Drama, Romance            ",(1980)
Hasan dagi,Hidayet Pelit, , ,"
Drama, Romance            ",(1982)
Ben köyümün delisiyim,Hidayet Pelit, , ,"
Drama, Romance            ",(1980)
Altin kafes,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1982)
Ölmeyen arkadaslik,Mehmet Dinler, , ,"
Crime, Drama, Romance            ",(1982)
Mutluluk haram oldu,Muharrem Gürses, , ,"
Drama, Romance            ",(1981)
Bagrimdaki ates,Orhan Elmas, , ,"
Drama, Romance            ",(1981)
Büyük aci,Mehmet Bozkus, , ,"
Drama, Romance            ",(1971)
Beyaz kelebekler,Aram Gülyüz, , ,"
Drama, Music, Romance            ",(1971)
Allah benimle,Çetin Inanç, , ,"
Adventure, Romance            ",(1971)
Jilet kazim,Yilmaz Atadeniz, , ,"
Action, Adventure, Romance            ",(1971)
Mavi boncuk lassi,Nuri Akinci, , ,"
Romance            ",(1971)
Berdus kiz,Sirri Gültekin, , ,"
Comedy, Drama, Romance            ",(1970)
Ask sürgünü,Abidin Tasdelen, , ,"
Drama, Romance            ",(1970)
Alli yemeni,Sirri Gültekin, , ,"
Drama, Romance            ",(1970)
Cemo,Kemal Kan, , ,"
Drama, Romance            ",(1970)
Çalinmis hayat/Ask hirsizi,Nuri Ergün, , ,"
Drama, Romance            ",(1970)
Iste kölen olayim,Mehmet Bozkus, , ,"
Romance            ",(1970)
Iki ask arasinda,Bilge Olgaç, , ,"
Drama, Romance            ",(1973)
Düsen bir yaprak gibi,Semih Evin, , ,"
Drama, Romance            ",(1970)
Dönme bana sevgilim,Sirri Gültekin, , ,"
Drama, Romance            ",(1970)
Damarimda kanimsin,Semih Evin, , ,"
Drama, Romance            ",(1970)
Öksüz gülnaz,Muharrem Gürses, , ,"
Romance            ",(1970)
On kadina bir erkek,Yilmaz Atadeniz, , ,"
Romance            ",(1970)
Köye dönen yosma,Ülkü Erakalin, , ,"
Drama, Romance            ",(1970)
Kizim sana emanet,Hidayet Pelit, , ,"
Drama, Romance            ",(1970)
Sonsuz ihtiras,Nejat Ocan, , ,"
Romance            ",(1970)
Son günah,Osman F. Seden, , ,"
Drama, Romance            ",(1970)
Yigitlerin türküsü,Osman F. Seden, , ,"
Romance            ",(1970)
Yesil kurbagalar,T. Fikret Uçak, , ,"
Romance            ",(1970)
Yayla kizi Gül Ayse,Muharrem Gürses, , ,"
Drama, Romance            ",(1969)
Yanik kaval,Ülkü Erakalin, , ,"
Drama, Romance            ",(1969)
Yalniz adam,Seyfi Havaeri, , ,"
Drama, Romance            ",(1969)
Vatan borcu,Ümit Utku, , ,"
Drama, Romance            ",(1969)
Tatli sevgilim,Mehmet Dinler, , ,"
Romance            ",(1969)
Tatli serseri,Suat Yusuf, , ,"
Romance            ",(1969)
Züleyha,Mehmet Bozkus, , ,"
Romance            ",(1973)
Sirvan,Kemal Kan, , ,"
Drama, Romance            ",(1969)
Sevdali gelin,Sirri Gültekin, , ,"
Romance            ",(1969)
Sahane intikam,Sirri Gültekin, , ,"
Comedy, Romance            ",(1969)
Sari kurdelem sari,Kemal Kan, , ,"
Drama, Romance            ",(1969)
Sana aglamak yakismaz,Nazmi Özer, , ,"
Drama, Romance            ",(1969)
Sabrin sonu,Mehmet Aslan, , ,"
Romance            ",(1969)
Ömür boyu,Natuk Baytan, , ,"
Romance            ",(1969)
Günahini ödeyen kadin,Yavuz Figenli, , ,"
Drama, Romance            ",(1969)
Gül Ayse,Abdurrahman Palay, , ,"
Drama, Romance            ",(1969)
Gurbette ölenler,Zafer Davutoglu, , ,"
Drama, Romance            ",(1969)
Gelin Aysem,Sirri Gültekin, , ,"
Drama, Romance            ",(1969)
Gel desen gelemem ki,Sirri Gültekin, , ,"
Drama, Romance            ",(1969)
Nisan yagmuru,Sirri Gültekin, , ,"
Drama, Romance            ",(1969)
Mülteci Memet,Kayahan Arikan, , ,"
Romance            ",(1969)
Misir'dan gelen gelin,Osman F. Seden, , ,"
Romance            ",(1969)
Mini etekli kizlar,Nuri Akinci, , ,"
Comedy, Romance            ",(1969)
Mihracenin gözdesi,Yavuz Figenli, , ,"
Fantasy, Romance            ",(1969)
Mahallenin namusu,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1969)
Köprüden geçti gelin,Yavuz Figenli, , ,"
Drama, Romance            ",(1969)
Kinali keklik,Sirri Gültekin, , ,"
Drama, Romance            ",(1969)
Kapicinin kizi,Ülkü Erakalin, , ,"
Drama, Romance            ",(1969)
Kanli gelinlik,Yavuz Figenli, , ,"
Drama, Romance            ",(1969)
Kaderimsin,Nuri Ergün, , ,"
Drama, Romance            ",(1969)
Kadere boyun egdiler,Hüsnü Cantürk, , ,"
Drama, Romance            ",(1969)
Izdirap sarkisi,Mehmet Dinler, , ,"
Drama, Romance            ",(1969)
Çingene aski paprika,Mehmet Dinler, , ,"
Drama, Romance            ",(1969)
Çile,Ugur Duru, , ,"
Drama, Romance            ",(1969)
Esmerin tadi sarisinin adi,Orhan Elmas, , ,"
Comedy, Romance            ",(1969)
Emmioglu,Semih Evin, , ,"
Drama, Romance            ",(1969)
Dost hançeri,Nuri Ergün, , ,"
Drama, Romance            ",(1969)
Bu ne biçim hayat,Yavuz Figenli, , ,"
Drama, Romance            ",(1969)
Bir vefasiz yar için,Nuri Ergün, , ,"
Drama, Romance            ",(1969)
Bir sevgili ugruna,Nazmi Özer, , ,"
Drama, Romance            ",(1969)
Bir sarkisin sen,Mehmet Aslan, , ,"
Romance            ",(1969)
Bir ask türküsü,Abdurrahman Palay, , ,"
Drama, Romance            ",(1969)
Beyaz mendilim,Kemal Kan, , ,"
Drama, Romance            ",(1969)
Ask yarisi,Süha Dogan, , ,"
Romance            ",(1969)
Ask yarasi derindir,Süha Dogan, , ,"
Drama, Romance            ",(1969)
Ask bu degil,Nuri Ergün, , ,"
Drama, Romance            ",(1969)
Ask avaresi,Suat Yusuf, , ,"
Drama, Romance            ",(1969)
Ana Mezari,Ümit Utku, , ,"
Drama, Romance            ",(1969)
Üç sevdali kiz,Sirri Gültekin, , ,"
Drama, Romance            ",(1968)
Üvey ana,Ülkü Erakalin, , ,"
Drama, Romance            ",(1967)
Yayla kizi Yildiz,Semih Evin, , ,"
Romance            ",(1967)
Yanik kalpler,Duygu Sagiroglu, , ,"
Romance            ",(1967)
Sen benimsin,Ülkü Erakalin, , ,"
Romance            ",(1967)
Nemli gözler,Oksal Pekmezoglu, , ,"
Drama, Romance            ",(1967)
Mühür gözlüm,Ülkü Erakalin, , ,"
Romance            ",(1967)
Kizilciklar oldumu,Hulki Saner, , ,"
Drama, Romance            ",(1967)
Gençlik türküsü,Hulki Saner, , ,"
Romance            ",(1967)
