Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Red Kit,Aram Gülyüz,5.2,18,"
Comedy, Western            ",(1970)
Yumurcak faka basmaz,Aydin Arakon,5.1,18,"
Comedy            ",(1962)
Gelinin muradi,Atif Yilmaz,5.4,18,"
Comedy, Drama, Romance            ",(1957)
Edi ile Büdü tiyatrocu,Sadan Kamil,5.7,18,"
Comedy            ",(1952)
Marko Pasa,Hulki Saner,5.0,18,"
Comedy            ",(1967)
A forza di sberle,Bruno Corbucci,5.7,18,"
Adventure, Comedy            ",(1975)
Belalilar,Hasan Karci,3.4,17,"
Comedy, Western            ",(2017)
3 sevgilim,Cüneyt Arkin,3.5,17,"
Action, Comedy            ",(1979)
Nokta ile Virgül paldir küldür,Oksal Pekmezoglu,3.7,17,"
Comedy            ",(1979)
Ali Cengiz oyunu,Taner Oguz,4.7,17,"
Comedy            ",(1975)
Elma sekeri,Temel Gürsu,3.1,17,"
Comedy            ",(1975)
Mazlum Kuzey & Kuddusi 2 La! Kasada Para Var!,Önder K. Açikbas,3.2,17,"
Comedy            ",(2019)
Abidik gubidik,Aram Gülyüz,4.5,17,"
Comedy            ",(1964)
Bazilari dayak sever,Mehmet Dinler,4.9,17,"
Comedy, Romance            ",(1963)
Güngörmüsler,Ilhan Engin,4.9,17,"
Comedy            ",(1976)
Biz de arkadas miyiz?,Ülkü Erakalin,5.5,17,"
Comedy, Romance            ",(1962)
Kayseri aslani: Çin isi...,Ali Demirel,4.5,16,"
Comedy            ",(2017)
Yatak hikayemiz,Vural Pakel,2.8,16,"
Adventure, Comedy            ",(1975)
Rambo Ramiz,Yücel Uçanoglu,4.1,16,"
Comedy            ",(1995)
Muradin türküsü,Atif Yilmaz,5.2,16,"
Comedy, Drama, Romance            ",(1965)
Dokunma bozulurum,Ümit Utku,4.8,16,"
Adventure, Comedy            ",(1965)
Hizmetçi dedigin böyle olur,Nejat Saydam,5.2,16,"
Comedy            ",(1964)
Saskin Hafiye Kilink'e karsi,Natuk Baytan,4.9,16,"
Adventure, Comedy, Fantasy            ",(1967)
Seyyar Kamil,Aydemir Akbas,4.8,16,"
Comedy, Romance            ",(1987)
Eli masali,Nejat Saydam,5.4,16,"
Comedy, Romance            ",(1966)
Olmaz Böyle Sey,Aydin Bulut,5.0,15,"
Comedy            ",(2017)
Reisin Kizi,Aram Gülyüz,5.5,15,"
Comedy, Romance            ",(1974)
Saskin baba,Hulki Saner,5.2,15,"
Comedy            ",(1963)
Cilali Ibo rüyalar aleminde,Osman F. Seden,3.8,15,"
Comedy            ",(1962)
Cici katibem,Arsevir Alyanak,4.9,15,"
Comedy, Romance            ",(1960)
Baba bi buçuk,Deniz Denizciler,1.8,14,"
Comedy, Family            ",(2018)
Japonyali Gelin,Cem Akyoldas,5.7,14,"
Comedy, Drama, Family            ",(2003)
Tutturamayanlar,Emir Orhan Kilic,4.0,14,"
Comedy            ",(2014)
Türk Usulü,Mehmet Gunes,4.4,14,"
Comedy            ",(2009)
Alemin Keyfi Yerinde,Arif Keskiner,3.6,14,"
Comedy            ",(1975)
Yalanci,Orhan Aksoy,5.4,14,"
Comedy, Romance            ",(1965)
Tosun ile Yosun,Nuri Ergün,5.1,14,"
Comedy            ",(1963)
Bize de mi numara,Seyfi Havaeri,4.6,14,"
Comedy            ",(1963)
Aman kimse duymasin,Muharrem Gürses,4.8,14,"
Comedy            ",(1963)
Oy farfara farfara,Metin Erksan,4.6,14,"
Adventure, Comedy            ",(1961)
Cilali Ibo zoraki baba,Mehmet Dinler,3.6,14,"
Adventure, Comedy            ",(1961)
Mürebbiye,Ahmet Fehim,4.4,14,"
Comedy            ",(1919)
"Çalsin sazlar, oynasin kizlar",Lütfi Akad,5.1,14,"
Comedy            ",(1953)
Iki kocali kadin,Ülkü Erakalin,5.0,14,"
Comedy, Romance            ",(1963)
Güzeller resmigeçidi,Nuri Ergün,5.2,14,"
Comedy, Romance            ",(1960)
Mahrumlar,Özer Kiziltan,5.3,13,"
Comedy, Drama            ",(2016)
Pembe Panter,Hulki Saner,4.7,13,"
Adventure, Comedy            ",(1975)
Ikizler firarda,Yusuf Güven,3.2,13,"
Comedy, Drama            ",(2012)
Çapkin kizlar,Temel Gürsu,2.6,13,"
Comedy            ",(1975)
Bazilari Cacik Sever,Günay Kosova,3.4,13,"
Comedy            ",(1977)
Ödlek,Engin Temizer,4.7,13,"
Comedy            ",(1986)
Cilali Ibo yetimler melegi,Mehmet Dinler,2.8,13,"
Comedy            ",(1971)
Zilli Nazife,Memduh Ün,2.6,13,"
Comedy, Drama, Romance            ",(1967)
Gecekondu pesinde,Hulki Saner,5.2,13,"
Comedy            ",(1967)
Hüseyin Baradan çekilin aradan,Aram Gülyüz,5.1,13,"
Comedy            ",(1965)
Istanbul çiçekleri,Muammer Çubukçu,4.5,13,"
Musical, Comedy            ",(1951)
Aynaroz Kadisi,Muhsin Ertugrul,5.1,13,"
Comedy            ",(1938)
Leblebici horhor,Muhsin Ertugrul,5.0,13,"
Comedy            ",(1923)
Karim beni aldatirsa,Aram Gülyüz,5.2,13,"
Musical, Comedy            ",(1967)
Kader baglayinca,Orhan Aksoy,5.8,12,"
Comedy, Drama, Romance            ",(1976)
Sari Öküz Parasi,Yavuz Yalinkiliç,3.8,12,"
Comedy, Drama            ",(1985)
Geçim otobüsü,Süreyya Duru,4.8,12,"
Comedy            ",(1984)
Evcilik oyunu,Orhan Elmas,4.5,12,"
Comedy, Drama, Romance            ",(1988)
Üç ahbap çavuslar,Oksal Pekmezoglu,4.6,12,"
Comedy            ",(1975)
Ah deme oh de,Nazmi Özer,4.3,12,"
Comedy            ",(1975)
Singirdak sadiye,Nuri Ergün,3.2,12,"
Comedy, Romance            ",(1983)
Krallar krali hüdaverdi,Semih Evin,4.1,12,"
Comedy            ",(1971)
Babamiz evleniyor,Mehmet Bozkus,5.2,12,"
Comedy            ",(1965)
Aslanmarka Nihat,Mehmet Dinler,4.9,12,"
Comedy, Romance            ",(1964)
Adalardan bir yar gelir bizlere,Abdurrahman Palay,4.6,12,"
Comedy, Romance            ",(1964)
Zoraki milyoner,Orhan Elmas,5.2,12,"
Comedy, Romance            ",(1962)
Çatalli köy,Ülkü Erakalin,4.2,12,"
Comedy            ",(1968)
Incili Çavus,Nisan Hançer,4.2,12,"
Comedy            ",(1968)
Cengiz Han'in hazineleri,Atif Yilmaz,5.3,12,"
Adventure, Comedy            ",(1962)
Kadinin fendi,Orhan Erçin,4.5,12,"
Comedy            ",(1955)
Ne sihirdir ne keramet,Esat Özgül,5.4,12,"
Comedy, Romance            ",(1951)
Sihirli define,Semih Evin,5.1,12,"
Comedy            ",(1950)
Hayatta Olmaz,Emre Çaltili,7.5,11,"
Comedy            ",(2019)
Ögrenci Kafasi: Soygun,Ayhan Sonyürek,1.8,11,"
Comedy            ",(2018)
Yaman delikanli,Yavuz Figenli,5.0,11,"
Adventure, Comedy            ",(1976)
Alman avrat 40 bin mark,Ali Avaz,5.2,11,"
Comedy            ",(1988)
Kocamin karisi,Ertem Göreç,2.5,11,"
Comedy            ",(1987)
Gülmece Güldürmece,Engin Temizer,5.2,11,"
Comedy            ",(1987)
Ada, ,5.3,11,"
Comedy            ",(2007)
Altin kalpler,Türker Inanoglu,4.9,11,"
Comedy, Romance            ",(1969)
Kocamin nisanlisi,Turgut Demirag,5.2,11,"
Comedy            ",(1965)
Kavga var,Süreyya Duru,5.3,11,"
Comedy, Drama            ",(1964)
Bir hizmetçi kizin hatira defteri,Nejat Saydam,5.2,11,"
Comedy            ",(1963)
Aslan yavrusu,Hulki Saner,4.2,11,"
Comedy, Romance            ",(1960)
Cici berber,Muhsin Ertugrul,4.6,11,"
Comedy            ",(1933)
Bir kavuk devrildi,Muhsin Ertugrul,5.1,11,"
Comedy            ",(1939)
O Is Bende,Haydar Isik,7.3,10,"
Comedy            ",(2019)
Alman Avratin Bacisi,Ali Avaz,2.3,10,"
Comedy            ",(1990)
Kolombo Sakir,Taner Oguz,2.5,10,"
Comedy            ",(1976)
Akillara Seza,Serdal Genç,5.5,10,"
Comedy, Romance            ",(2019)
Ali veli deli,Feridun Kete,4.5,10,"
Comedy            ",(1986)
Trafik Belma,Sirri Gültekin,5.2,10,"
Adventure, Comedy            ",(1967)
Bitirimsin abi,Nuri Ergün,5.1,10,"
Comedy            ",(1967)
Sevdali kabadayi,Aram Gülyüz,5.2,10,"
Comedy, Fantasy            ",(1966)
Kaynana ziriltisi,Aram Gülyüz,5.0,10,"
Comedy            ",(1964)
Sev doya doya,Aykut Düz,5.0,10,"
Adventure, Comedy, Romance            ",(1975)
Gol krali Cafer,Hulki Saner,5.1,10,"
Comedy            ",(1962)
Kokla Beni Melahat,Temel Gürsu,4.7,9,"
Adventure, Comedy            ",(1975)
Gülümseyen dünya,Müjdat Gezen,4.6,9,"
Comedy            ",(1984)
Çalsin sazlar,Temel Gürsu,5.0,9,"
Comedy            ",(1984)
Kizlar sinifi yarisiyor,Orhan Elmas,2.7,9,"
Comedy            ",(1986)
Curcuna,Aram Gülyüz,4.7,9,"
Comedy            ",(1975)
Tersine,Ahmet Faik Akinci,2.1,9,"
Comedy            ",(2014)
Bekaret Kemeri,Oksal Pekmezoglu,1.8,9,"
Comedy            ",(1975)
Küçük bey,Hulki Saner,3.7,9,"
Comedy, Romance            ",(1975)
Kucuk Seyler,Kivanç Sezer,6.8,9,"
Comedy, Drama            ",(2019)
Iyi fakir ve kibar (Cafer Bey),Feyzi Tuna,6.1,9,"
Comedy            ",(1971)
Öp beni,Hulki Saner,4.7,9,"
Comedy, Romance            ",(1970)
Berdus,Hulki Saner,3.2,9,"
Comedy, Romance            ",(1969)
Allah cezani versin Osman Bey,Atif Yilmaz,5.0,9,"
Comedy            ",(1961)
Vuruldum bir kiza,Memduh Ün,4.8,9,"
Comedy, Romance            ",(1968)
Istanbul'da cümbüs var,Sirri Gültekin,5.0,9,"
Comedy            ",(1968)
Allah'in cenneti,Muhsin Ertugrul,4.4,9,"
Musical, Comedy, Romance            ",(1939)
On küçük seytan,Tunç Basaran,5.2,9,"
Adventure, Comedy, Crime            ",(1971)
Yasamak ne güzel sey,Halit Refig,4.8,9,"
Musical, Comedy            ",(1969)
Bahtiyar Bahtikara,Ergin Yilmazer,5.0,8,"
Comedy            ",(2017)
Palavracilar,T. Fikret Uçak,5.1,8,"
Adventure, Comedy            ",(1974)
Kolsuz kahramanin kolu,Temel Gürsu,5.0,8,"
Adventure, Comedy            ",(1973)
Azgin Bakireler,Süreyya Duru,4.4,8,"
Comedy            ",(1975)
Baba Ocagi,Melih Gülgen,4.8,8,"
Comedy, Crime            ",(1977)
Kizin Var mi Derdin Var,Halit Refig,5.2,8,"
Comedy, Drama, Romance            ",(1973)
Çin isi,Ülkü Erakalin,3.2,8,"
Adventure, Comedy            ",(1975)
Evlilik sirketi,Nejat Saydam,4.1,8,"
Adventure, Comedy, Romance            ",(1977)
Biz dogarken gülmüsüz,Ismail Günes,5.0,8,"
Comedy            ",(1987)
A'dan Z'ye (o biçim),Aram Gülyüz,3.8,8,"
Comedy            ",(1975)
Bir koltukta iki karpuz,Kemal Inci,4.0,8,"
Comedy            ",(1965)
Bücür,Arsevir Alyanak,5.2,8,"
Comedy, Romance            ",(1964)
Pembe Panter \ Temel Reis: Gangsterlere karsi,Oguz Gözen,4.3,7,"
Adventure, Comedy, Fantasy            ",(1975)
Netekim Karakolu,Yasin Korkmaz,4.3,7,"
Comedy, Drama            ",(2015)
Dört hergele,Aykut Düz,4.7,7,"
Adventure, Comedy            ",(1987)
Öttür kusu Ömer,Yücel Uçanoglu,4.4,7,"
Comedy            ",(1979)
Arabacinin aski,Oksal Pekmezoglu,4.9,7,"
Adventure, Comedy            ",(1977)
"Ne alirsan 2,5",Nazmi Özer,1.3,7,"
Comedy            ",(1976)
Aklin neredeydi,Yavuz Figenli,4.3,7,"
Comedy            ",(1978)
Çapraz delikanli,Nejat Saydam,4.9,7,"
Comedy            ",(1963)
Üsküdar Iskelesi,Suphi Kaner,4.7,7,"
Comedy, Drama, Romance            ",(1960)
Çeto sihirbaz,Orhan Erçin,3.1,7,"
Comedy            ",(1955)
Findikçi gelin,Orhan Erçin,4.3,7,"
Comedy            ",(1954)
Iki kafadar deliler pansiyonunda,Atif Yilmaz,4.6,7,"
Comedy            ",(1952)
Kiratli Süleyman,Ali Avaz,5.1,7,"
Comedy            ",(1986)
Sus sus kimseler duymasin,Hulki Saner,5.1,7,"
Comedy, Romance            ",(1968)
Degistir Bakalim,Eda Fatma Gürbüz,2.3,6,"
Comedy            ",(2016)
Benim Adim Osman,Vedat Ince,5.5,6,"
Comedy            ",(2018)
Çulsuz Ali,Sirri Gültekin,4.8,6,"
Comedy            ",(1973)
Berduslar Sosyetede,Yücel Uçanoglu,4.5,6,"
Comedy            ",(1984)
Eksik Etek,Aram Gülyüz,3.3,6,"
Comedy, Romance            ",(1976)
Afacanlar sinifi,Mehmet Alemdar,5.5,6,"
Comedy            ",(2008)
Ali Baba'nin çiftligi,Sirri Gültekin,5.2,6,"
Comedy            ",(1979)
Aptallik rekoru,Yildirim Yanilmaz,2.5,6,"
Comedy            ",(1994)
Ustalar alemi,Murat Dalkiliç,4.8,6,"
Comedy            ",(2018)
Kim Daha Mutlu?,Hakan Haksun,5.0,6,"
Comedy, Family            ",(2019)
Iste deve iste hendek,Semih Evin,5.5,6,"
Comedy            ",(1971)
Tasrali amca,Aram Gülyüz,5.2,6,"
Comedy            ",(1965)
Tatli cadi,Volkan Kayhan,5.0,6,"
Comedy            ",(1975)
Yedi kocali Hürmüz,Yilmaz Atadeniz,5.2,6,"
Comedy            ",(1963)
Bir çiçek üç böcek,Süha Dogan,3.8,6,"
Comedy, Romance            ",(1962)
Çapkinlar Sahi-Donjuan 72,Ilhan Engin,4.7,6,"
Comedy            ",(1972)
Bir tanem,Zafer Par,4.8,5,"
Comedy            ",(1977)
Sevgili hocam,Hulki Saner,3.6,5,"
Comedy, Romance            ",(1973)
Zühdü,Nuri Akinci,5.8,5,"
Comedy            ",(1976)
Salak Bacilar,Aram Gülyüz,6.0,5,"
Comedy            ",(1975)
Aman Ne Girgir,Aram Gülyüz,4.2,5,"
Comedy            ",(1975)
Gel gardas gel,Yavuz Figenli,4.4,5,"
Adventure, Comedy            ",(1974)
Hizlim benim,Oksal Pekmezoglu,3.6,5,"
Comedy            ",(1975)
Hayros,Ülkü Erakalin,6.0,5,"
Comedy, Drama            ",(1986)
Sokak sarkicilari,Nazmi Özer,2.2,5,"
Comedy, Drama            ",(1974)
Yaygara 87,Kartal Tibet,4.8,5,"
Comedy            ",(1986)
Firçana bayildim boyaci,Ülkü Erakalin,4.4,5,"
Comedy            ",(1978)
Tatli sert,Arsevir Alyanak,5.2,5,"
Comedy, Romance            ",(1963)
Cilali Ibo Istanbul Kaldirimlarinda,Mehmet Dinler,5.2,5,"
Comedy, Drama            ",(1968)
Bir damat araniyor,Hulki Saner,4.2,5,"
Comedy            ",(1968)
Zit kardesler polis hafiyesi,Nisan Hançer,4.6,5,"
Adventure, Comedy            ",(1953)
Efsuncu baba,Aydin Arakon,3.4,5,"
Adventure, Comedy, Romance            ",(1949)
Çakma hayat,Mustafa Kemal Kara, , ,"
Comedy            ",(2013)
Altin horoz,Ahmet Arpaci, , ,"
Comedy            ",(2015)
Koyver Gitsin,Kemal Danaci, , ,"
Comedy            ",(2018)
Semt bizim ev kira: Kusursuz plan,Turgut Eryilmaz, , ,"
Comedy            ",
Tatli melek,Yilmaz Atadeniz, , ,"
Adventure, Comedy            ",(1977)
Kinali hanzo,Yilmaz Atadeniz, , ,"
Comedy            ",(1989)
Donanmanin gülü,Yilmaz Atadeniz, , ,"
Comedy, Romance            ",(1987)
Cinayet Süsü,Ali Atay, , ,"
Comedy            ",(2019)
Aska saka,Muhammet Erkam Bulbul, , ,"
Action, Comedy            ",
The Game-Hiyleger Axmaqlar,Orkhan Bayramov, , ,"
Action, Adventure, Comedy            ",(2017)
Dalavere,Hasan Goktas, , ,"
Comedy            ",(2019)
Bekarliga Feda,Ali Dogancay, , ,"
Comedy, Romance            ",(I) (2019)
The Game,Orkhan Bayramov, , ,"
Action, Adventure, Comedy            ",(IX) (2017)
Sevgili Halam,Nuri Ergün, , ,"
Comedy, Romance            ",(1975)
Nasrettin Hoca ve Deli Oglan,Fikret Ertugrul, , ,"
Comedy            ",(1998)
Nasrettin Hoca - Keloglan Prenses Büyücü,Tevfik Polam, , ,"
Comedy            ",(1998)
Yakalarsam Severim,Semih Evin, , ,"
Comedy            ",(1975)
Saban Istanbul'da,Semih Evin, , ,"
Comedy            ",(1973)
Niyazi Bey,Aydin Bulut, , ,"
Comedy            ",(2017)
Patron Mutlu Son Istiyor 2,Tolga Çevik, , ,"
Comedy            ",(2018)
Karamanin Koyunu,Semih Evin, , ,"
Comedy            ",(1972)
Karakomik Filmler: Kaçamak,Cem Yilmaz, , ,"
Comedy            ",(2019)
Portakal,Nazmi Özer, , ,"
Comedy, Romance            ",(1976)
Lambaya püf de.. Sütçü,Müjdat Saylav, , ,"
Adventure, Comedy            ",(1973)
Sütçünün rüyasi,Ayhan Baturalp, , ,"
Adventure, Comedy, Crime            ",(1974)
Çikolata Sevgilim,Nazmi Özer, , ,"
Comedy            ",(1975)
Her yol helal zimbala Bilal,Kayahan Arikan, , ,"
Adventure, Comedy            ",(1975)
Çilli Yavrum Çilli,Nazmi Özer, , ,"
Comedy            ",(1975)
Satmisim anasini,Ülkü Erakalin, , ,"
Comedy, Drama, Romance            ",(1985)
Nerde beles orda yerles,Taner Oguz, , ,"
Adventure, Comedy            ",(1976)
Kadinlar severse,Kemal Inci, , ,"
Comedy            ",(1967)
Bes Atis Yirmi Bes,Nazmi Özer, , ,"
Comedy            ",(1975)
Gaza Gelen Adam,M. Bengi Midyat, , ,"
Comedy            ",
Hayvanat bahçesi,Turgut Ural, , ,"
Comedy, Family            ",(2018)
Bizum usaklar,Cuma Ugurlu, , ,"
Comedy            ",(2018)
Hadi ya!,Vecihi Ener, , ,"
Comedy            ",(2018)
Phonenumber 5,Damla Debre, , ,"
Comedy            ",
Enayiler Krali Murtaza,Cevat Okçugil, , ,"
Comedy            ",(1987)
Ne var?,Ozan Denklik, , ,"
Comedy            ",(2018)
Çarli'nin kelekleri,Günay Kosova, , ,"
Comedy            ",(1978)
El bebek gül bebek,Çetin Inanç, , ,"
Comedy            ",(1978)
Sam Fistik,Kaya Ererez, , ,"
Comedy            ",(1987)
Çifte nikah,Zafer Par, , ,"
Comedy            ",(1986)
Serbest kürsü Hüsnü,Cavit Yürüklü, , ,"
Comedy            ",(1988)
Hirsiz milyoner,Günay Kosova, , ,"
Comedy            ",(1978)
Karakomik Filmler,Cem Yilmaz, , ,"
Comedy            ",(2019)
Ask dönemeci,Çetin Inanç, , ,"
Comedy, Drama, Romance            ",(1977)
Oniki çilgin kiz,Savas Esici, , ,"
Adventure, Comedy            ",(1975)
Kayikçinin küregi,Çetin Inanç, , ,"
Adventure, Comedy            ",(1976)
Cilali Ibo maceralar pesinde,Yilmaz Atadeniz, , ,"
Adventure, Comedy            ",(1986)
Bahimsiz Tarzan,Aydemir Akbas, , ,"
Adventure, Comedy            ",(1989)
Çilgin bakireler,Cesur Barut, , ,"
Comedy            ",(1979)
Alo polis,Savas Esici, , ,"
Adventure, Comedy, Crime            ",(1977)
Yedi kocali,Ülkü Erakalin, , ,"
Comedy            ",(1979)
Mahserin Üç Delisi,Hüseyin Eleman, , ,"
Action, Comedy            ",(2018)
Findik veresiye,Fatema Khawari, , ,"
Comedy            ",(2018)
Fistiklar,Nuri Ergün, , ,"
Comedy, Crime, Romance            ",(1975)
3 Budala, , , ,"
Comedy            ",
Olmadi bastan,Kemal Kan, , ,"
Comedy, Romance            ",(1978)
Balikci'nin kizlari,Naki Yurter, , ,"
Comedy            ",(1979)
Kiz meselesi,Ömer Ugur, , ,"
Comedy, Romance            ",
Uçari,Serdar Pehlivanoglu, , ,"
Action, Comedy, Romance            ",
5 Silahsörler,Serdar Pehlivanoglu, , ,"
Comedy, Crime, Drama            ",
4 kafadar,Burak Çelik, , ,"
Adventure, Comedy, Romance            ",(2018)
Kral Sükrü, , , ,"
Comedy            ",
Sevgilim sevgilim,Sabahattin Pak, , ,"
Comedy            ",(1986)
Para Ugruna Söhret Tanimayanlar!,Turgut Eryilmaz, , ,"
Action, Adventure, Comedy            ",
Kumpas,Kerem Topuz, , ,"
Comedy, Crime, SciFi            ",
Horoz Gibi Masallah,Mehmet Aslan, , ,"
Comedy            ",(1975)
Kocam Erkek mi?,Mehmet Aslan, , ,"
Comedy            ",(1975)
Kiralik Serseri,Mehmet Aslan, , ,"
Action, Comedy            ",(1975)
Ten Steps,Fatih Haciosmanoglu, , ,"
Action, Adventure, Comedy            ",(2017)
Aska Geldik,Muharrem Özabat, , ,"
Comedy            ",(2017)
Deliler Almanya'da,Yavuz Figenli, , ,"
Comedy            ",(1980)
Ister Gül Ister Agla,Yavuz Figenli, , ,"
Comedy            ",(1979)
Behind the Mask,Ismail Necmi, , ,"
Comedy, Drama            ",(2018)
Iki Ask Arasinda,Oguz Gözen, , ,"
Comedy, Drama            ",(1977)
Korkak Kahraman,Yavuz Figenli, , ,"
Comedy            ",(1979)
Yüzme Bilmiyorsan Isin Ne Agaçta,Yavuz Figenli, , ,"
Comedy            ",(1978)
Zeynelle Veysel,Yavuz Figenli, , ,"
Comedy            ",(1978)
Sihirli Samdan,Yavuz Figenli, , ,"
Comedy            ",(1977)
Çifte Kavrulmus,Yavuz Figenli, , ,"
Comedy            ",(1976)
Bir Baba Hindi,Yavuz Figenli, , ,"
Comedy            ",(1975)
Tantana Kemal,Yavuz Figenli, , ,"
Comedy            ",(1975)
Dam Budalasi,Yavuz Figenli, , ,"
Comedy            ",(1975)
Ördek Çikacak Kaz Çikacak,Yavuz Figenli, , ,"
Comedy            ",(1975)
Ikimiz Bir Fidaniz,Yavuz Figenli, , ,"
Comedy            ",(1975)
Televizyon Niyazi,Yavuz Figenli, , ,"
Comedy, Crime            ",(1975)
Korkacak Bi'sey Yok,Burak Donay, , ,"
Comedy            ",(I) (2017)
Düzensiz Düzenbazlar,Ibrahim Vurmaz, , ,"
Comedy            ",(2017)
Kadinim,Temel Gürsu, , ,"
Comedy, Romance            ",(1975)
Recep Ivedik 6,Togan Gökbakar, , ,"
Comedy            ",(2019)
Vulgar,Burak Babayigit, , ,"
Comedy, Crime, Drama            ",
Talihsiz Bilo,Sirri Gültekin, , ,"
Comedy, Drama            ",(1994)
Oyun Içinde Oyun,Sirri Gültekin, , ,"
Comedy, Drama            ",(1993)
Ben Milyoner Degilim,Sirri Gültekin, , ,"
Comedy            ",(1986)
Piyangocu Kiz,Sirri Gültekin, , ,"
Comedy, Romance            ",(1986)
Isler Tikirinda,Sirri Gültekin, , ,"
Comedy            ",(1985)
Nokta ile Virgül Deh Deh Düldül,Sirri Gültekin, , ,"
Comedy            ",(1985)
Saskin Gelin,Sirri Gültekin, , ,"
Comedy            ",(1984)
Kasimpasali Emmanuel,Sirri Gültekin, , ,"
Comedy            ",(1979)
Sarhos,Sirri Gültekin, , ,"
Comedy, Drama            ",(1977)
Gülünüz Güldürünüz,Sirri Gültekin, , ,"
Comedy            ",(1978)
Dalgaci Mahmut,Sirri Gültekin, , ,"
Comedy            ",(1976)
Seytan Diyor ki,Sirri Gültekin, , ,"
Comedy            ",(1976)
Soför Memet,Sirri Gültekin, , ,"
Comedy, Drama            ",(1977)
Ne Haber,Sirri Gültekin, , ,"
Comedy, Drama            ",(1976)
Evlilikte Ilk Gece,Sirri Gültekin, , ,"
Comedy            ",(1975)
Ah Nerede Vah Nerede,Sirri Gültekin, , ,"
Comedy, Romance            ",(1975)
Hamamci Sevket,Sirri Gültekin, , ,"
Comedy            ",(1975)
Sehvet Kurbani Sevket,Sirri Gültekin, , ,"
Comedy            ",(1975)
Kuvvet Macunu,Sirri Gültekin, , ,"
Comedy            ",(1975)
Ben Deli Degilim,Birol Kurt, , ,"
Comedy            ",(2017)
Dam Üstüne Çul Serer,Sirri Gültekin, , ,"
Comedy, Romance            ",(1975)
Üç Geline Alti Damat,Sirri Gültekin, , ,"
Comedy            ",(1975)
Siribim Siribom,Sirri Gültekin, , ,"
Comedy            ",(1974)
Parasizlar,Sirri Gültekin, , ,"
Comedy, Drama            ",(1975)
Penny Bank,Ferit Karol, , ,"
Comedy, Drama            ",
Tek Ayakli Kuslar,Yücel Uçanoglu, , ,"
Comedy            ",(1995)
Bir Çiçek Üç Böcek,Yücel Uçanoglu, , ,"
Comedy            ",(1979)
Disi Melek,Yücel Uçanoglu, , ,"
Comedy            ",(1979)
Kabadayi Böyle Sever,Yücel Uçanoglu, , ,"
Comedy            ",(1979)
Antika Karyola,Yücel Uçanoglu, , ,"
Comedy            ",(1978)
Ne Zaman Geleceksin,Yücel Uçanoglu, , ,"
Comedy            ",(1977)
Sen ve Ben,Yücel Uçanoglu, , ,"
Comedy, Drama            ",(1977)
Çilgin Ama Tatli,Yücel Uçanoglu, , ,"
Adventure, Comedy            ",(1976)
Bu Kutu Baska Kutu,Yücel Uçanoglu, , ,"
Adventure, Comedy            ",(1975)
Erkegim Benim,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Vay Anasina on Yedi,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Ye Beni Mahmut,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Anahtari Bendedir,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Yok Devenin Basi,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Is Bilenin,Yücel Uçanoglu, , ,"
Comedy            ",(1975)
Kara Osman,Yücel Uçanoglu, , ,"
Adventure, Comedy            ",(1973)
Güllü Kiz,Mümtaz Alpaslan, , ,"
Comedy, Drama            ",(1985)
Bul Karayi Al Parayi,Yavuz Yalinkiliç, , ,"
Comedy            ",(1993)
Öp Babanin Elini,Yavuz Yalinkiliç, , ,"
Comedy            ",(1993)
Karamanin Koyunu,Yavuz Yalinkiliç, , ,"
Comedy            ",(1986)
Sen Sulukule,Zafer Par, , ,"
Comedy            ",(1987)
Ölürmüsün öldürürmüsün,Yücel Uçanoglu, , ,"
Adventure, Comedy            ",(1972)
Deli kiz,Nejat Okçugil, , ,"
Comedy, Romance            ",(1975)
The Ubermensch Prophecy or The Inevitable Disavowal of Greater Iskender,Emre Aluç, , ,"
Comedy, Drama            ",(2016)
Kazim'a bak Kazim'a,Tanju Gürsu, , ,"
Comedy            ",(1975)
Isler karisik,Çetin Inanç, , ,"
Comedy            ",(1976)
Deli deli tepeli,Nejat Okçugil, , ,"
Comedy            ",(1975)
Osman Babadan ne hakem,Oksal Pekmezoglu, , ,"
Comedy            ",(1974)
Kiz babasi,Hulki Saner, , ,"
Comedy, Romance            ",(1986)
Çapkin baba,Hulki Saner, , ,"
Adventure, Comedy            ",(1986)
Biraz tuz biraz biber,Aydin Bagardi, , ,"
Comedy            ",(2010)
Simdi yavrum simdi,Feridun Kete, , ,"
Comedy            ",(1975)
Çapkinlar kirali,Yavuz Figenli, , ,"
Comedy            ",(1978)
Tornavida Yasar,Savas Esici, , ,"
Comedy            ",(1975)
Utanmaz adam,Feridun Kete, , ,"
Adventure, Comedy            ",(1976)
Çilgin milyoner,Feridun Kete, , ,"
Comedy            ",(1976)
Yaman delikanli,Engin Temizer, , ,"
Comedy            ",(1977)
Abductor, , , ,"
Comedy            ",(2016)
Senlikname: Bir Istanbul Masali,Ismail Eren, , ,"
Comedy            ",(2010)
SG3: Sword of the Samurai,Erkut Altindag, , ,"
Comedy, SciFi            ",(2007)
Kaynanam kudurdu,Sirri Gültekin, , ,"
Comedy, Family            ",(1974)
