Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Aglama sevgilim,Oguz Gözen, , ,"
Drama            ",(1993)
Aglama,Savas Esici, , ,"
Drama            ",(I) (1986)
Geçerken ugradim,Gültekin Bayir, , ,"
Drama            ",(2007)
155 alo polis, , , ,"
Action, Drama            ",(1995)
Sadik dost,Tufan Güner, , ,"
Drama            ",(1988)
Agla anam agla,Tanju Turunç, , , ,(1986)
Afilli delikanli,Yilmaz Atadeniz, , ,"
Action            ",(1976)
Affedilmeyen,Savas Esici, , ,"
Drama            ",(1977)
Acilar içinde,Kamil Renklidere, , ,"
Drama            ",(1990)
Acilar,Güler Isik, , ,"
Drama            ",(2000)
Aci ekmek,Banu Kaptanogullari, , ,"
Drama            ",(2006)
Affet allahim,Cevat Okçugil, , ,"
Drama            ",(1992)
Ahmet Çavus,Semih Evin, , , ,(1972)
Aylaklar,Altug Savasal, , ,"
Drama            ",(1995)
Civan Ali,Nuri Akinci, , ,"
Drama, Romance            ",(1970)
Sessiz firtina,Oguz Yalçin, , ,"
Drama            ",(1989)
Zalimin zulmü varsa,Semih Evin, , ,"
Drama            ",(1969)
Tek basina,Ahmet Hossöyler, , , ,(1988)
Kurye,Ahmet Hossöyler, , , ,(1990)
Kiralik Anne,Ahmet Hossöyler, , ,"
Drama            ",(1990)
Her yer karanlik,Ahmet Hossöyler, , ,"
Romance            ",(1987)
Ustura Behçet,Asaf Tengiz, , , ,(1972)
Safakta Vurusanlar,Asaf Tengiz, , ,"
Adventure            ",(1972)
Kartal Tepe,Ali Ekdal, , , ,(1972)
Hesabi Kim Ödeyecek,Aykut Düz, , , ,(1972)
Hazreti Ibrahim,Asaf Tengiz, , ,"
Biography            ",(1972)
Ölümle Dudak Dudaga,Aram Gülyüz, , , ,(1972)
Deli,Aykut Düz, , ,"
Drama            ",(1972)
Is,Ahmet Akinci, , , ,(1995)
Günesi göremeden,Ahmet Akinci, , ,"
Drama            ",(1990)
Üçüzler,Adem Ayral, , , ,(1993)
Süpheci,Adem Ayral, , , ,(1993)
Su tasi,Adem Ayral, , , ,(1993)
Senlik var,Adem Ayral, , ,"
Comedy            ",(1994)
Kavusma,Adem Ayral, , , ,(1993)
Kaderim,Adnan Kiran, , , ,(1973)
Ilk ask,Adem Ayral, , , ,(1993)
Dügüm,Adem Ayral, , , ,(1993)
Ölüyaprak vurusu,Cengis Tomaçin Asiltürk, , , ,(1995)
Ölümsüz ask,Mehmet Samsa, , , ,(1995)
Öldürme beni,Oguz Gözen, , , ,(1983)
Çoban yildizi,Yunus Yilmaz, , ,"
Action, Drama, Musical            ",(1983)
Çiçek,Ülkü Erakalin, , , ,(1983)
Yasak ask,Nejat Gürsoy, , , ,(1995)
Yaman gazeteci,Oguz Gözen, , , ,(1995)
Yalnizlik duygusu,Nejat Gürsoy, , , ,(1995)
Tel örgü,Nejat Gürsoy, , , ,(1995)
Sira bende,Oguz Gözen, , , ,(1995)
Sensizlige isyan,Oguz Gözen, , , ,(1995)
Nilgün,Ümit Efekan, , , ,(1999)
Nikah,Remzi Jöntürk, , , ,(1983)
Küçük eller,Oksal Pekmezoglu, , , ,(1983)
Kader yolcusu,Mehmet Samsa, , , ,(1995)
Içerdekiler mi disardakiler mi,Nejat Gürsoy, , , ,(1995)
Illet,Oguz Gözen, , , ,(1983)
Hasret yorgunu,Oguz Gözen, , , ,(1983)
Günahkar,Yücel Uçanoglu, , ,"
Drama            ",(1984)
Gül agaci,Yilmaz Atadeniz, , , ,(1983)
Feryat,Temel Gürsu, , , ,(1983)
Eylül,Eser Zorlu, , , ,(1995)
Esir,Rahmi Kafadar, , , ,(1983)
Dügüm,Gökhan Güney, , ,"
Drama            ",(1995)
Cemile ve umudun masali,Ismet Elçi, , , ,(1995)
Can kurban,Remzi Jöntürk, , , ,(1983)
Bir rüya gibi,Oguz Gözen, , , ,(1995)
Azrailin elçileri,T. Fikret Uçak, , , ,(1983)
Anlatamadim,Yücel Uçanoglu, , , ,(1983)
Ah su kadinlar,Yücel Uçanoglu, , , ,(1983)
Afilli Kemal,Oguz Gözen, , , ,(1995)
Çöl cenneti,Ahmet Sert, , , ,(1983)
Akrepler,Cevat Okçugil, , , ,(1983)
Yurtdisi turnesi,Ayse Polat, , , ,(1999)
Yasanmamis bir ömür,Oguz Gözen, , , ,(1999)
Gölgeler silinirken,Oguz Gözen, , , ,(1999)
Dökülen yapraklar,Oguz Gözen, , , ,(1999)
Bekle beni Istanbul,Oguz Gözen, , , ,(1999)
Artik dün yok,Oguz Gözen, , , ,(1999)
Ölümün agzi,Mehmet Samsa, , , ,(1996)
Çapraz ates,Nejat Gürsoy, , , ,(1996)
Zehirli çiçek,Tevfik Polam, , , ,(1996)
Son defa,Oguz Gözen, , , ,(1996)
Solgun bir sari gül,Canan Evcimen, , , ,(1996)
Sevenler aglar,Oguz Gözen, , , ,(1996)
Sevda,Yavuz Yalinkiliç, , , ,(1996)
Rüyada bulusuruz,Oguz Gözen, , , ,(1996)
Milyarlik koca bebekler,Samim Utku, , , ,(1996)
Les kargalari,Yavuz Yalinkiliç, , , ,(1996)
Karanlikta gözlerime bak,Avni Kütükoglu, , , ,(1996)
Intiharin el kitabi,Erbil Altanay, , , ,(1997)
Hosçakal Istanbul,Sami Güçlü, , ,"
Drama            ",(1996)
Gerçege dönüs,Avni Kütükoglu, , , ,(1996)
Ekmek,Ahmet Akinci, , ,"
Drama            ",(1996)
Dünya kadinla güzel,Yilmaz Duru, , , ,(1996)
Dönüs yemini,Ahmet Hossöyler, , , ,(1996)
Bodyguard,Yavuz Yalinkiliç, , , ,(1996)
Bir senliktir yasamak,Oguz Gözen, , , ,(1996)
Bir nefes sevgi,Adem Ayral, , , ,(1996)
Ask acisi,Tevfik Polam, , , ,(1996)
Üstü kalsin,Ali Murat Eksi, , , ,(1991)
Ölümü yasamak,Nejat Gürsoy, , , ,(1991)
Ölesiye sevmek,Kaya Ererez, , , ,(1991)
Ögret te gel,Oguz Gözen, , , ,(1980)
Çiçek dagi,Cevat Okçugil, , , ,(1982)
Çile tarlasi,Remzi Jöntürk, , ,"
Romance            ",(1980)
Çayda çira,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1982)
Zeytin gözlüm,Melih Gülgen, , , ,(1980)
Zahidem,Oguz Gözen, , , ,(1982)
Yilan,Yavuz Figenli, , , ,(1980)
Yasayan günahlar,Oguz Gözen, , , ,(1980)
Yasamak seninle güzel,Sahin Gök, , ,"
Drama            ",(1982)
Yarabbim,Temel Gürsu, , , ,(1980)
Yaktin beni dünya,Alev Akakar, , ,"
Drama, Music            ",(1980)
Vurun beni öldürün,Temel Gürsu, , , ,(1980)
Vatan kucaginda,Mehmet Dinler, , ,"
Drama            ",(1982)
Umutsuz yollar,Yücel Uçanoglu, , , ,(1991)
Umut dilencisi,Fikret Tinaz, , , ,(1982)
Ula ula niyazi,Mehmet Ezici, , , ,(1991)
Tersine akan nehir,Fatih Arslan, , , ,(1996)
Tanriya feryat,Orhan Aksoy, , , ,(1980)
Tanri sahidimdir,Cevat Okçugil, , , ,(1991)
Sogukoluk,Müjdat Saylav, , , ,(1982)
Sevgi dünyasi,Kartal Tibet, , , ,(1980)
Sevenler ölmez,Savas Esici, , , ,(1982)
Senin olmaya geldim,Engin Temizer, , , ,(1980)
Sanci,Müjdat Saylav, , , ,(1982)
Sabirli kullar,Orhan Elmas, , ,"
Drama, Romance            ",(1980)
Perisanim,Temel Gürsu, , , ,(1980)
Nikahsizlar,Savas Esici, , , ,(1980)
Nankör,Yücel Uçanoglu, , ,"
Drama            ",(1980)
Müslümanin 24 Saati,Salih Diriklik, , , ,(1991)
Mutluluk reçetesi,Oguz Gözen, , , ,(1980)
Kurban oldugum,Sahin Gök, , ,"
Drama            ",(1982)
Kul sevdasi,Melih Gülgen, , , ,(1980)
Kralligin bedeli,Nejat Gürsoy, , , ,(1991)
Kimsesizler,Recep Filiz, , , ,(1982)
Kadersiz dogmusum,Oguz Gözen, , , ,(1991)
Kader bize düsman mi,Ümit Efekan, , , ,(1982)
Iste kadin,Samim Utku, , , ,(1980)
Islak günes,Savas Esici, , , ,(1982)
Ilk ask,Tunca Yönder, , , ,(1991)
Iki damla gözyasi,Kemal Kan, , , ,(1980)
Hülyam,Osman F. Seden, , , ,(1982)
Hosgeldin gülüm,Kaya Ererez, , ,"
Drama, Music            ",(1991)
Her sey kocam için,Sirri Gültekin, , , ,(1991)
Havar,Hüseyin Peyda, , , ,(1980)
Hatirladin mi,Oguz Gözen, , , ,(1982)
Hasan dagi,Hidayet Pelit, , ,"
Drama, Romance            ",(1982)
Günbatimi,Avni Kütükoglu, , , ,(1991)
Gözüm gibi sevdim,Kartal Tibet, , , ,(1982)
Gurbet kuslari,Engin Temizer, , , ,(1982)
Git gidebilirsen,Izzet Özkaya, , , ,(1991)
Girdap,Hidayet Pelit, , ,"
Drama            ",(1982)
Esek sakasi,Ümit Efekan, , ,"
Comedy            ",(1980)
Ecelin gölgesinde,Nejat Gürsoy, , , ,(1991)
Düskünüm sana,Melih Gülgen, , , ,(1982)
Dünyayi yikmasaydin,Oguz Gözen, , , ,(1982)
Disi köpek,Yavuz Figenli, , , ,(1980)
Ceren,Oksal Pekmezoglu, , , ,(1980)
Can korkusu,Hidayet Pelit, , ,"
Drama            ",(1980)
Bu ben miyim,Oguz Gözen, , , ,(1980)
Bitmeyen azap,Oguz Gözen, , , ,(1980)
Birgün o da kadin olacak,Semih Servidal, , , ,(1980)
Bir umut ugruna,Gökhan Güney, , , ,(1991)
Bir güzel bir adam,Avni Kütükoglu, , , ,(1991)
Berdus,Yilmaz Atadeniz, , , ,(1980)
Beni böyle sev,Oksal Pekmezoglu, , , ,(1980)
Ben köyümün delisiyim,Hidayet Pelit, , ,"
Drama, Romance            ",(1980)
Akilli deliler,Oksal Pekmezoglu, , ,"
Comedy            ",(1980)
Bizim mahalle,Çetin Inanç, , , ,(1982)
Bitmeyen ayrilik,Oguz Gözen, , , ,(1982)
Berduslar,Temel Gürsu, , , ,(1982)
Altin kafes,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1982)
Aglayan gülmedi mi?,Remzi Jöntürk, , , ,(1982)
Yasak ask,Ümit Efekan, , , ,(1981)
Makber,Yücel Uçanoglu, , ,"
Drama            ",(1981)
Kürtaj,Ümit Efekan, , ,"
Drama            ",(1981)
Kirvenin kizi,Yavuz Yalinkiliç, , , ,(1981)
Kan bagi,Yildirim Gencer, , , ,(1981)
Harman sonu,Yavuz Yalinkiliç, , , ,(1981)
Mecnun,Savas Esici, , , ,(1981)
Kimbilir,Temel Gürsu, , , ,(1981)
Azap çiçegi,Savas Esici, , , ,(1981)
Üç kardestiler,Oksal Pekmezoglu, , , ,(1981)
Ümmiye,Oguz Gözen, , , ,(1981)
Ölmeyen arkadaslik,Mehmet Dinler, , ,"
Crime, Drama, Romance            ",(1982)
Yüz karasi,Orhan Aksoy, , , ,(1981)
Sevdalim,Oksal Pekmezoglu, , , ,(1981)
Mutluluk haram oldu,Muharrem Gürses, , ,"
Drama, Romance            ",(1981)
Milcan,Remzi Jöntürk, , , ,(1981)
Kardes kursunu,Melih Gülgen, , , ,(1981)
Insanlik ugruna,Kunt Tulgar, , , ,(1981)
Hor görme garibi,Ismail Kalkan, , , ,(1981)
Hamam böcekleri,Oguz Gözen, , , ,(1981)
Dört kardese dört gelin,Oksal Pekmezoglu, , , ,(1981)
Bagrimdaki ates,Orhan Elmas, , ,"
Drama, Romance            ",(1981)
Antepli,Müjdat Saylav, , , ,(1981)
Çapkin ve insafsiz,Yilmaz Atadeniz, , , ,(1971)
Çamur sevket,Yavuz Figenli, , ,"
Comedy, Crime            ",(1972)
Seviyorum allahim,Çetin Inanç, , , ,(1981)
Kara bahtim,Çetin Inanç, , , ,(1971)
Hamayli boynundayim,Çetin Inanç, , , ,(1981)
Elvan,Yilmaz Duru, , , ,(1971)
Cehenneme dolmus var,Yilmaz Atadeniz, , ,"
Action, Crime            ",(1971)
Bicirik is basinda,Yilmaz Atadeniz, , , ,(1971)
Azrail pesimizde,Yilmaz Atadeniz, , ,"
Adventure            ",(1971)
Azrail,Yilmaz Atadeniz, , , ,(1971)
Ask pinari,Çetin Inanç, , , ,(1981)
Agla gözlerim,Yücel Uçanoglu, , , ,(1981)
Batakhaneler krali,Yavuz Figenli, , , ,(1971)
Çiplaklar,Ahmet Salih Sencer, , , ,(1971)
Çingar basliyor, , , , ,(1971)
Çilgin bakireler, , , , ,(1971)
Çark, , , , ,(1971)
En kralina tek kursun,Yavuz Figenli, , ,"
Crime            ",(1971)
Elmaci kadin,Feyzi Tuna, , , ,(1971)
Dudaktan tabanca,Mehmet Aslan, , , ,(1971)
Donkisot sahte sövalye,Semih Evin, , ,"
Comedy            ",(1971)
Disi hedef,Zafer Davutoglu, , ,"
Adventure            ",(1971)
Dadaloglu,Feri Cansel, , , ,(1971)
Cemo ile Cemile,Çetin Inanç, , ,"
Adventure, Crime            ",(1971)
Cehenneme hosgeldin,Mehmet Aslan, , , ,(1971)
Caniler uyumaz, , , , ,(1971)
Büyük aci,Mehmet Bozkus, , ,"
Drama, Romance            ",(1971)
Bugün sende yarin bende,Natuk Baytan, , , ,(1971)
Bir avuç kan,Nuri Ergün, , ,"
Drama            ",(1971)
Bin bela bir kursun,Nisan Hançer, , , ,(1971)
Bilardo kazim, , , , ,(1971)
Beyoglu kanunu,Nuri Ergün, , , ,(1972)
Beyaz kelebekler,Aram Gülyüz, , ,"
Drama, Music, Romance            ",(1971)
Bayan bacak ve tabanca biçak, , , , ,(1971)
Ay bu gece dogacak, , , , ,(1971)
Avare kalbim, , , , ,(1971)
Atesli kadinlar çetesi, , , , ,(1971)
Ates ve barut,Semih Evin, , , ,(1971)
Askolsun, , , , ,(1971)
Askimi kanla yazdim,Mehmet Bozkus, , , ,(1971)
Asker Ahmet,Semih Evin, , , ,(1971)
Ask ugruna, , , , ,(1971)
Altin mi ask mi, , , , ,(1971)
Alli turnam,Mehmet Bozkus, , , ,(1971)
Allah benimle,Çetin Inanç, , ,"
Adventure, Romance            ",(1971)
Yürek yarasi,Oguz Gözen, , , ,(1997)
Yanlis saksinin çiçegi,Fide Motan, , ,"
Drama            ",(1997)
Yalnizlik sarkisi,Oguz Gözen, , , ,(1997)
Sakir Tamkeriz, , , , ,(1997)
Sakin kasabanin kadini,Veli Çelik, , ,"
Drama            ",(1997)
Kiskaç,Samim Utku, , , ,(1997)
Günes agliyor,Oguz Gözen, , , ,(1997)
Günaydin geceyarisi,Hasan Karci, , , ,(1997)
Gecenin çigliklari,Samim Utku, , , ,(1997)
Dört yanim hüzün,Oguz Gözen, , , ,(1997)
Bizim mesele, , , , ,(1997)
Bitmeyen bekleyis,Oguz Gözen, , , ,(1997)
Bensiz beni yargilama,Oguz Gözen, , , ,(1997)
Babami ariyorum,Yilmaz Atadeniz, , , ,(1997)
Babama masallah,Oguz Gözen, , , ,(1997)
Aksamci,Oguz Gözen, , , ,(1997)
Zehir,Oguz Gözen, , , ,(1998)
Sokaklarin yasasi,Mehmet Ezici, , , ,(1998)
Ozan,Oguz Gözen, , , ,(1998)
Merhaba hüzün,Oguz Gözen, , , ,(1998)
Içim yaniyor,Oguz Gözen, , , ,(1998)
Gecelerin öfkesi,Yavuz Figenli, , ,"
Drama            ",(1971)
Fakir kizin kismeti,Semih Evin, , ,"
Drama            ",(1971)
Gölgem Bile Benden Korkar,Mümtaz Alpaslan, , ,"
Adventure            ",(1971)
Gurur ve kin,Natuk Baytan, , , ,(1971)
Gençligin rüyasi,Muharrem Gürses, , , ,(1971)
Geldi Sevdi ve Vurdu,Yücel Uçanoglu, , ,"
Adventure            ",(1971)
Kader unuttu beni,Mehmet Bozkus, , , ,(1971)
Jilet kazim,Yilmaz Atadeniz, , ,"
Action, Adventure, Romance            ",(1971)
Intikam saati,Yavuz Figenli, , , ,(1971)
Intikam kartallari,Remzi Jöntürk, , ,"
Adventure            ",(1971)
Ikisi de zimba,Tarik Tibet, , , ,(1971)
Iki yosmaya bir kursun,Semih Evin, , , ,(1972)
Idamlik,Semih Evin, , , ,(1971)
Ibis: Newyork canavari,Osman F. Seden, , ,"
Comedy            ",(1971)
Hesabi görelim,Cevat Sezer, , , ,(1971)
Hedefte imzam var,Çetin Inanç, , ,"
Adventure            ",(1971)
Kara Memed,Çetin Inanç, , ,"
Drama            ",(1971)
Kaplan tuzagi,Orhan Aykanat, , ,"
Adventure            ",(1971)
Kanunsuz yasayanlar,Birsen Kaya, , ,"
Adventure            ",(1971)
Kanunsuz sokak,Melih Gülgen, , , ,(1971)
Kanli define,Hidayet Pelit, , ,"
Drama            ",(1971)
Kanim vatan için,Seyfi Havaeri, , ,"
Adventure            ",(1971)
Mezarini kaz beni bekle,Savas Esici, , , ,(1971)
Mehmetçik altin çocuk,Yavuz Yalinkiliç, , , ,(1971)
Mavi boncuk lassi,Nuri Akinci, , ,"
Romance            ",(1971)
Kötüler affedilmez,Savas Esici, , ,"
Crime, Drama            ",(1971)
Kupa asi maça kizi,T. Fikret Uçak, , , ,(1971)
Kizgin günes,Yavuz Figenli, , ,"
Adventure            ",(1972)
Kirli eller,Birsen Kaya, , , ,(1971)
Kazanova niyazi,Yavuz Figenli, , , ,(1971)
Ölümünü kendin seç,Yavuz Figenli, , ,"
Western            ",(1971)
Ölümden de aci,Suat Yusuf, , ,"
Adventure            ",(1971)
Ölüm korkusu,Yalcin Erkan, , , ,(1971)
Ölüm bana viz gelir,Çetin Inanç, , ,"
Adventure            ",(1971)
Ölmeyen adam,Nuri Ergün, , ,"
Adventure            ",(1971)
Öldüren yumruk,Melih Gülgen, , , ,(1971)
Öldüren sehir,Orhan Aykanat, , ,"
Drama            ",(1971)
Seks ve silah,Suat Yusuf, , , ,(1971)
Oku besikten mezara kadar,Yavuz Yalinkiliç, , , ,(1971)
Nasreddin Hoca,Melih Gülgen, , , ,(1971)
Namlunun ucundasin,Cevat Okçugil, , ,"
Adventure            ",(1971)
Suçsuz firari,Cevat Okçugil, , ,"
Adventure            ",(1971)
Sira Sende Yosmam,Yavuz Figenli, , , ,(1971)
Sira sende fistik,Müjdat Saylav, , ,"
Adventure            ",(1971)
Silaklar susmasin,T. Fikret Uçak, , ,"
Adventure            ",(1971)
Silahlar affetmez,Semih Evin, , ,"
Adventure            ",(1971)
Seytana uyduk bir kere,Ferit Ceylan, , , ,(1971)
Sevimli hirsiz,Yavuz Figenli, , ,"
Adventure            ",(1971)
Sevimli haydut,Mehmet Aslan, , ,"
Western            ",(1971)
Sahinler diyari,Ilhan Arakon, , ,"
Fantasy            ",(1971)
Tehlikeyi severim,Melih Gülgen, , ,"
Adventure            ",(1971)
Tanri sahidimdir,Osman F. Seden, , ,"
Drama            ",(1971)
Talihsiz gelin,Tarik Tibet, , ,"
Drama            ",(1971)
Üçünüze bir mezar,Bilge Olgaç, , ,"
Adventure, Western            ",(1971)
Üç öfkeli adam,Erdogan Tokatli, , ,"
Adventure            ",(1971)
Üç kabadayi,Melih Gülgen, , ,"
Adventure            ",(1971)
Yosmalar tuzagi,Cevat Okçugil, , ,"
Adventure            ",(1971)
Yaban Ali,Bilge Olgaç, , , ,(1971)
Zarkan daglarin oglu,Cevat Okçugil, , , ,(1971)
Yumruk yumruga,Melih Gülgen, , ,"
Adventure            ",(1971)
Alçaklar affedilmez,Ünsel Aybek, , ,"
Adventure            ",(1970)
Ali ile Veli,Semih Evin, , ,"
Comedy            ",(1970)
Akrep tuzagi,Yücel Uçanoglu, , ,"
Adventure, Crime            ",(1970)
Bu yumruk sana,Orhan Aykanat, , ,"
Adventure, Drama            ",(1970)
Birakin öldüreyim,Ünsel Aybek, , ,"
Adventure            ",(1970)
Bir lokma ekmek,Cevat Okçugil, , ,"
Drama            ",(1970)
Beyaz tabakta siyah üzüm,Adnan Kiran, , ,"
Adventure            ",(1970)
Berdus kiz,Sirri Gültekin, , ,"
Comedy, Drama, Romance            ",(1970)
Belesçi Murat,Nejat Okçugil, , ,"
Adventure            ",(1970)
Bela çiçekleri,Yilmaz Gündüz, , ,"
Adventure            ",(1970)
Babalarin günahi,Ugur Duru, , ,"
Drama            ",(1970)
Aslan yürekli mahkum,T. Fikret Uçak, , ,"
Drama            ",(1970)
Ask sürgünü,Abidin Tasdelen, , ,"
Drama, Romance            ",(1970)
Ask arzu silah,Ilhan Engin, , ,"
Adventure, Drama            ",(1970)
Asi ve cesur,Savas Esici, , ,"
Drama            ",(1970)
Anadolu kini,Yavuz Figenli, , ,"
Drama            ",(1970)
Ana gibi yar olmaz,Ülkü Erakalin, , ,"
Drama            ",(1970)
Amber,Suat Yusuf, , ,"
Adventure            ",(1970)
Alli yemeni,Sirri Gültekin, , ,"
Drama, Romance            ",(1970)
Eskiya oglu,Mümtaz Alpaslan, , ,"
Drama            ",(1970)
Ceylan Emine,Muharrem Gürses, , ,"
Drama            ",(1970)
Cemo,Kemal Kan, , ,"
Drama, Romance            ",(1970)
Cehennemde senlik var,Çetin Inanç, , ,"
Adventure            ",(1970)
Çileli bülbüller,Seyfi Havaeri, , ,"
Drama            ",(1970)
Çalinmis hayat/Ask hirsizi,Nuri Ergün, , ,"
Drama, Romance            ",(1970)
Kan kusturacagim,Nuri Ergün, , ,"
Adventure, Drama            ",(1970)
Kafkas sahini,Çetin Karamanbey, , ,"
Drama, War            ",(1970)
Kaderin pençesinde,Yavuz Figenli, , ,"
Drama            ",(1970)
Kaderin oyunu,Abdurrahman Palay, , ,"
Drama            ",(1970)
Kaderin aglari,Mehmet Aslan, , ,"
Drama            ",(1970)
Kaderim,Adnan Kiran, , ,"
Drama            ",(1970)
Iste kölen olayim,Mehmet Bozkus, , ,"
Romance            ",(1970)
Intikam melegi,Semih Evin, , ,"
Adventure, Drama            ",(1972)
Intikam derler adima,Birsen Kaya, , ,"
Drama            ",(1970)
Iki cesur adam,Suat Yusuf, , ,"
Adventure, Drama            ",(1970)
Iki ask arasinda,Bilge Olgaç, , ,"
Drama, Romance            ",(1973)
Hos Memo,Çetin Inanç, , ,"
Adventure            ",(1970)
Hippi Perihan,Fehmi Tengiz, , ,"
Drama            ",(1970)
Her günaha bir kursun,Osman F. Seden, , ,"
Drama            ",(1970)
Hedefte iki kisi,Savas Esici, , ,"
Adventure            ",(1970)
Hayatimi mahveden kadin,Nisan Hançer, , ,"
Drama            ",(1970)
Günahimi çekeceksin,Nuri Ergün, , ,"
Drama            ",(1970)
Gülüm Nuri,Mehmet Aslan, , ,"
Adventure            ",(1970)
Firtina adam,Savas Esici, , ,"
Adventure            ",(1970)
Fedailer,Yilmaz Gündüz, , ,"
Adventure            ",(1970)
Erkek gibi ölenler,Yilmaz Duru, , ,"
Adventure, Drama            ",(1970)
Ecelin gölgesinde,Turgut Inangiray, , ,"
Drama            ",(1970)
Düsen bir yaprak gibi,Semih Evin, , ,"
Drama, Romance            ",(1970)
Dönme bana sevgilim,Sirri Gültekin, , ,"
Drama, Romance            ",(1970)
Donanma Kamil,Yavuz Figenli, , ,"
Adventure            ",(1970)
Deliormanli,Nisan Hançer, , ,"
Adventure            ",(1970)
Damarimda kanimsin,Semih Evin, , ,"
Drama, Romance            ",(1970)
Öldürmeye yeminliyim,Yilmaz Gündüz, , ,"
Adventure            ",(1970)
Öksüz gülnaz,Muharrem Gürses, , ,"
Romance            ",(1970)
On kadina bir erkek,Yilmaz Atadeniz, , ,"
Romance            ",(1970)
Müthis türk,Nuri Ergün, , ,"
Adventure            ",(1970)
Köye dönen yosma,Ülkü Erakalin, , ,"
Drama, Romance            ",(1970)
Kördügüm,Sirri Gültekin, , ,"
Drama            ",(1970)
Kurt kani,Mehmet Aslan, , ,"
Action, Adventure            ",(1970)
Krallarin kaderi,Yilmaz Atadeniz, , , ,(1970)
Koçum Ali,T. Fikret Uçak, , ,"
Adventure            ",(1970)
Koreli Kemal,Mehmet Aslan, , ,"
Adventure            ",(1970)
Kizim sana emanet,Hidayet Pelit, , ,"
Drama, Romance            ",(1970)
Kizgin topraklar,Cevat Okçugil, , , ,(1970)
Kendim ettim kendim buldum,Sirri Gültekin, , ,"
Drama            ",(1970)
Kara leke,Semih Evin, , ,"
Drama            ",(1970)
Kanli kader,Birsen Kaya, , ,"
Drama            ",(1970)
Kanima kan isterim,Çetin Inanç, , ,"
Adventure            ",(1970)
Kan yagmuru,Yilmaz Atadeniz, , ,"
Adventure            ",(1970)
Kan ve tabanca,Ferit Ceylan, , ,"
Adventure            ",(1970)
Kan ve kursun,Yavuz Figenli, , ,"
Adventure            ",(1970)
Ölüm pazari,Yilmaz Gündüz, , ,"
Adventure            ",(1970)
"Vur, oksa ve öp",Savas Esici, , ,"
Adventure            ",(1970)
Tehlikeli oyun,Nuri Ergün, , ,"
Adventure            ",(1970)
Talihsiz baba,Mehmet Dinler, , ,"
Drama            ",(1970)
Sonsuz ihtiras,Nejat Ocan, , ,"
Romance            ",(1970)
Son söz benim,Yücel Uçanoglu, , ,"
Adventure            ",(1970)
Son günah,Osman F. Seden, , ,"
Drama, Romance            ",(1970)
Sevimli serseri,Mehmet Aslan, , , ,(1970)
Sevgilim mazurka,Nisan Hançer, , , ,(1970)
Sen de bizdensin,Natuk Baytan, , ,"
Adventure            ",(1970)
Püsküllü bela,Çetin Inanç, , ,"
Action, Adventure            ",(1970)
Parali askerler,Sinasi Özonuk, , , ,(1970)
Üç namus bekçisi,Kayahan Arikan, , ,"
Drama, War            ",(1969)
Ümit dünyasi,Aram Gülyüz, , ,"
Drama            ",(1969)
Zindandan gelen mektup,Sirri Gültekin, , ,"
Drama, War            ",(1970)
Yuvasizlar,Ilhan Engin, , ,"
Drama            ",(1969)
Yuvami yikamazsin,Ülkü Erakalin, , ,"
Drama            ",(1969)
Yumruk pazari,Semih Evin, , , ,(1970)
Yilan soyu,Ertem Göreç, , ,"
Adventure, Drama            ",(1969)
Yilan kadin,Nuri Ergün, , ,"
Drama            ",(1970)
Yigitlerin türküsü,Osman F. Seden, , ,"
Romance            ",(1970)
Yigitlerin dönüsü,Savas Esici, , , ,(1970)
Yigit anadolu'dan çikar,Seyfi Havaeri, , ,"
Adventure            ",(1969)
Yesil kurbagalar,T. Fikret Uçak, , ,"
Romance            ",(1970)
Yazi mi tura mi,Melih Gülgen, , ,"
Adventure            ",(1970)
Yayla kizi Gül Ayse,Muharrem Gürses, , ,"
Drama, Romance            ",(1969)
Yasli gelin,Orhan Elmas, , ,"
Drama            ",(1970)
Yasayan hatiralar,Semih Evin, , ,"
Drama            ",(1969)
Yasamak kolay degil,Ülkü Erakalin, , ,"
Drama            ",(1970)
Yasamak için öldüreceksin,Ünsel Aybek, , ,"
Adventure            ",(1970)
Yasamak için,Natuk Baytan, , ,"
Adventure            ",(1970)
Yasamak hakkimdir,Yücel Uçanoglu, , ,"
Adventure            ",(1969)
Yanik kaval,Ülkü Erakalin, , ,"
Drama, Romance            ",(1969)
Yanik Kezban,Muharrem Gürses, , ,"
Drama            ",(1970)
Yalniz adam,Seyfi Havaeri, , ,"
Drama, Romance            ",(1969)
Vatansizlar,Yavuz Figenli, , ,"
Adventure, Crime            ",(1969)
Vatan borcu,Ümit Utku, , ,"
Drama, Romance            ",(1969)
Adim kan soyadim silah,Sirri Gültekin, , ,"
Adventure, Drama            ",(1970)
Adim beladir,Semih Evin, , ,"
Adventure            ",(1970)
Adi ökkes,Savas Esici, , ,"
Drama            ",(1987)
Adanali kardesler,Melih Gülgen, , ,"
Comedy            ",(1972)
Tütüncü Kizi Emine,Muharrem Gürses, , ,"
Drama            ",(1969)
Tatli sevgilim,Mehmet Dinler, , ,"
Romance            ",(1969)
Tatli serseri,Suat Yusuf, , ,"
Romance            ",(1969)
Züleyha,Mehmet Bozkus, , ,"
Romance            ",(1973)
